"Var1"	"Var2"	"value"
"1562"	"Chicken_Farm"	"Sand_Beach"	0.792
"1563"	"Chicken_Retail"	"Sand_Beach"	0.776
"1564"	"Turkey_Farm"	"Sand_Beach"	0.792
"1565"	"Turkey_Retail"	"Sand_Beach"	0.776
"1566"	"Duck_Farm"	"Sand_Beach"	0.792
"1567"	"Goose_Farm"	"Sand_Beach"	0.792
"1568"	"Cow_Abattoir"	"Sand_Beach"	0.76
"1569"	"Cow_Farm"	"Sand_Beach"	0.76
"1570"	"Cow_Retail"	"Sand_Beach"	0.744
"1571"	"Pig_Farm"	"Sand_Beach"	0.792
"1572"	"Pig_Retail"	"Sand_Beach"	0.776
"1573"	"Goat_Farm"	"Sand_Beach"	0.76
"1574"	"Sheep_Farm"	"Sand_Beach"	0.76
"1575"	"Sheep_Retail"	"Sand_Beach"	0.776
"1576"	"Donkey"	"Sand_Beach"	0.584
"1577"	"Horse"	"Sand_Beach"	0.584
"1578"	"Llama"	"Sand_Beach"	0.584
"1579"	"Seagull"	"Sand_Beach"	0.544
"1580"	"Raccoon"	"Sand_Beach"	0.552
"1581"	"Wildbird"	"Sand_Beach"	0.512
"1582"	"Cat"	"Sand_Beach"	0.56
"1583"	"Dog"	"Sand_Beach"	0.56
"1584"	"Bear"	"Sand_Beach"	0.6
"1585"	"Rat"	"Sand_Beach"	0.528
"1586"	"Skunk"	"Sand_Beach"	0.552
"1587"	"Deer"	"Sand_Beach"	0.528
"1588"	"Soil_Farm"	"Sand_Beach"	0.552
"1589"	"Soil_Forest"	"Sand_Beach"	0.376
"1590"	"Water_Sewage"	"Sand_Beach"	0.496
"1591"	"Water_Surface"	"Sand_Beach"	0.296
"1592"	"Farm.Lagoon"	"Sand_Beach"	0.568
"1593"	"Human_Urban"	"Sand_Beach"	0.584
"1594"	"Human_FarmWorker"	"Sand_Beach"	0.544
"1595"	"Human_AbattoirWorker"	"Sand_Beach"	0.528
"1596"	"Farm.Manure"	"Sand_Beach"	0.536
"1597"	"Food.Produce"	"Sand_Beach"	0.544
"1598"	"Flies"	"Sand_Beach"	0.472
"1599"	"Food.Milk"	"Sand_Beach"	0.704
"1600"	"Sand_Beach"	"Sand_Beach"	0
